Scenario,Plan_Type,uke_aar,uke_nr,Ko_Lengde_P5,Ko_Lengde_P50,Ko_Lengde_P95,Lenker_I_Ko_P5,Lenker_I_Ko_P50,Lenker_I_Ko_P95,Lenker_Overfort_P5,Lenker_Overfort_P50,Lenker_Overfort_P95,Kommuner_Overfort_P5,Kommuner_Overfort_P50,Kommuner_Overfort_P95,N
Basis_85,MIP_vektet,2038,34,0.0,0.0,25.09999999999991,0.0,0.0,189527.39999999994,2441436.6,2630964.0,2630964.0,331.9,357.0,357.0,500
Basis_85,MIP_vektet,2038,35,0.0,0.0,25.049999999999955,0.0,0.0,185731.49999999994,2445232.5,2630964.0,2630964.0,331.95,357.0,357.0,500
Basis_85,MIP_vektet,2038,36,0.0,0.0,25.049999999999955,0.0,0.0,181935.64999999994,2449028.35,2630964.0,2630964.0,331.95,357.0,357.0,500
Basis_85,MIP_vektet,2038,37,0.0,0.0,25.049999999999955,0.0,0.0,178139.74999999994,2452824.25,2630964.0,2630964.0,331.95,357.0,357.0,500
Basis_85,MIP_vektet,2038,38,0.0,0.0,25.049999999999955,0.0,0.0,174343.84999999992,2456620.15,2630964.0,2630964.0,331.95,357.0,357.0,500
Basis_85,MIP_vektet,2038,39,0.0,0.0,25.0,0.0,0.0,170548.94999999992,2460415.05,2630964.0,2630964.0,332.0,357.0,357.0,500
Basis_85,MIP_vektet,2038,40,0.0,0.0,24.049999999999955,0.0,0.0,166753.04999999993,2464210.95,2630964.0,2630964.0,332.95,357.0,357.0,500
Basis_85,MIP_vektet,2038,41,0.0,0.0,23.049999999999955,0.0,0.0,162957.19999999992,2468006.8,2630964.0,2630964.0,333.95,357.0,357.0,500
Basis_85,MIP_vektet,2038,42,0.0,0.0,23.049999999999955,0.0,0.0,159161.29999999993,2471802.7,2630964.0,2630964.0,333.95,357.0,357.0,500
Basis_85,MIP_vektet,2038,43,0.0,0.0,23.0,0.0,0.0,155365.44999999992,2475598.55,2630964.0,2630964.0,334.0,357.0,357.0,500
Basis_85,MIP_vektet,2038,44,0.0,0.0,22.0,0.0,0.0,151569.54999999993,2479394.45,2630964.0,2630964.0,335.0,357.0,357.0,500
Basis_85,MIP_vektet,2038,45,0.0,0.0,22.0,0.0,0.0,147773.64999999994,2483190.35,2630964.0,2630964.0,335.0,357.0,357.0,500
Basis_85,MIP_vektet,2038,46,0.0,0.0,21.0,0.0,0.0,143977.79999999993,2486986.2,2630964.0,2630964.0,336.0,357.0,357.0,500
Basis_85,MIP_vektet,2038,47,0.0,0.0,20.049999999999955,0.0,0.0,140182.84999999992,2490781.15,2630964.0,2630964.0,336.95,357.0,357.0,500
Basis_85,MIP_vektet,2038,48,0.0,0.0,20.049999999999955,0.0,0.0,136386.99999999994,2494577.0,2630964.0,2630964.0,336.95,357.0,357.0,500
Basis_85,MIP_vektet,2038,49,0.0,0.0,20.049999999999955,0.0,0.0,132591.09999999992,2498372.9,2630964.0,2630964.0,336.95,357.0,357.0,500
Basis_85,MIP_vektet,2038,50,0.0,0.0,20.049999999999955,0.0,0.0,128795.19999999992,2502168.8,2630964.0,2630964.0,336.95,357.0,357.0,500
Basis_85,MIP_vektet,2038,51,0.0,0.0,20.0,0.0,0.0,124999.34999999993,2505964.65,2630964.0,2630964.0,337.0,357.0,357.0,500
Basis_85,MIP_vektet,2038,52,0.0,0.0,20.0,0.0,0.0,121203.44999999992,2509760.55,2630964.0,2630964.0,337.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,1,0.0,0.0,20.0,0.0,0.0,117407.59999999993,2513556.4,2630964.0,2630964.0,337.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,2,0.0,0.0,19.049999999999955,0.0,0.0,113611.69999999992,2517352.3,2630964.0,2630964.0,337.95,357.0,357.0,500
Basis_85,MIP_vektet,2039,3,0.0,0.0,18.049999999999955,0.0,0.0,109816.74999999993,2521147.25,2630964.0,2630964.0,338.95,357.0,357.0,500
Basis_85,MIP_vektet,2039,4,0.0,0.0,18.0,0.0,0.0,106020.89999999994,2524943.1,2630964.0,2630964.0,339.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,5,0.0,0.0,17.0,0.0,0.0,102224.99999999993,2528739.0,2630964.0,2630964.0,340.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,6,0.0,0.0,16.049999999999955,0.0,0.0,98429.14999999994,2532534.85,2630964.0,2630964.0,340.95,357.0,357.0,500
Basis_85,MIP_vektet,2039,7,0.0,0.0,16.0,0.0,0.0,94633.24999999993,2536330.75,2630964.0,2630964.0,341.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,8,0.0,0.0,15.049999999999955,0.0,0.0,90837.34999999993,2540126.65,2630964.0,2630964.0,341.95,357.0,357.0,500
Basis_85,MIP_vektet,2039,9,0.0,0.0,15.0,0.0,0.0,87041.49999999993,2543922.5,2630964.0,2630964.0,342.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,10,0.0,0.0,14.049999999999955,0.0,0.0,83245.59999999993,2547718.4,2630964.0,2630964.0,342.95,357.0,357.0,500
Basis_85,MIP_vektet,2039,11,0.0,0.0,14.049999999999955,0.0,0.0,79449.74999999993,2551514.25,2630964.0,2630964.0,342.95,357.0,357.0,500
Basis_85,MIP_vektet,2039,12,0.0,0.0,13.049999999999955,0.0,0.0,75654.79999999993,2555309.2,2630964.0,2630964.0,343.95,357.0,357.0,500
Basis_85,MIP_vektet,2039,13,0.0,0.0,12.099999999999909,0.0,0.0,71858.89999999994,2559105.1,2630964.0,2630964.0,344.9,357.0,357.0,500
Basis_85,MIP_vektet,2039,14,0.0,0.0,12.049999999999955,0.0,0.0,68063.04999999993,2562900.95,2630964.0,2630964.0,344.95,357.0,357.0,500
Basis_85,MIP_vektet,2039,15,0.0,0.0,11.099999999999909,0.0,0.0,64267.14999999993,2566696.85,2630964.0,2630964.0,345.9,357.0,357.0,500
Basis_85,MIP_vektet,2039,16,0.0,0.0,11.049999999999955,0.0,0.0,60471.29999999993,2570492.7,2630964.0,2630964.0,345.95,357.0,357.0,500
Basis_85,MIP_vektet,2039,17,0.0,0.0,10.049999999999955,0.0,0.0,56675.39999999993,2574288.6,2630964.0,2630964.0,346.95,357.0,357.0,500
Basis_85,MIP_vektet,2039,18,0.0,0.0,10.0,0.0,0.0,52879.49999999993,2578084.5,2630964.0,2630964.0,347.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,19,0.0,0.0,9.049999999999955,0.0,0.0,49083.64999999993,2581880.35,2630964.0,2630964.0,347.95,357.0,357.0,500
Basis_85,MIP_vektet,2039,20,0.0,0.0,7.0499999999999545,0.0,0.0,45288.69999999993,2585675.3,2630964.0,2630964.0,349.95,357.0,357.0,500
Basis_85,MIP_vektet,2039,21,0.0,0.0,7.0,0.0,0.0,41492.849999999926,2589471.15,2630964.0,2630964.0,350.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,22,0.0,0.0,6.0499999999999545,0.0,0.0,37696.94999999993,2593267.05,2630964.0,2630964.0,350.95,357.0,357.0,500
Basis_85,MIP_vektet,2039,23,0.0,0.0,6.0499999999999545,0.0,0.0,33901.04999999993,2597062.95,2630964.0,2630964.0,350.95,357.0,357.0,500
Basis_85,MIP_vektet,2039,24,0.0,0.0,6.0499999999999545,0.0,0.0,30105.199999999928,2600858.8,2630964.0,2630964.0,350.95,357.0,357.0,500
Basis_85,MIP_vektet,2039,25,0.0,0.0,6.0499999999999545,0.0,0.0,26309.29999999993,2604654.7,2630964.0,2630964.0,350.95,357.0,357.0,500
Basis_85,MIP_vektet,2039,26,0.0,0.0,6.0499999999999545,0.0,0.0,22513.449999999928,2608450.55,2630964.0,2630964.0,350.95,357.0,357.0,500
Basis_85,MIP_vektet,2039,27,0.0,0.0,6.0,0.0,0.0,18717.54999999993,2612246.45,2630964.0,2630964.0,351.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,28,0.0,0.0,5.0,0.0,0.0,14922.59999999993,2616041.4,2630964.0,2630964.0,352.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,29,0.0,0.0,4.0499999999999545,0.0,0.0,11126.749999999929,2619837.25,2630964.0,2630964.0,352.95,357.0,357.0,500
Basis_85,MIP_vektet,2039,30,0.0,0.0,3.0,0.0,0.0,7330.8499999999285,2623633.15,2630964.0,2630964.0,354.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,31,0.0,0.0,2.0,0.0,0.0,3534.999999999928,2627429.0,2630964.0,2630964.0,355.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,32,0.0,0.0,0.049999999999954525,0.0,0.0,62.09999999994352,2630901.9,2630964.0,2630964.0,356.95,357.0,357.0,500
Basis_85,MIP_vektet,2039,33,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,34,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,35,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,36,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,37,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,38,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,39,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,40,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,41,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,42,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,43,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,44,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,45,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,46,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,47,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,48,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,49,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,50,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,51,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2039,52,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,1,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,2,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,3,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,4,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,5,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,6,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,7,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,8,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,9,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,10,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,11,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,12,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,13,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,14,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,15,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,16,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,17,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,18,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,19,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,20,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,21,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,22,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,23,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,24,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,25,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,26,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,27,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,28,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,29,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,30,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,31,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,32,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,33,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,34,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,35,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,36,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,37,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,38,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,39,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,40,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,41,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,42,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,43,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,44,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,45,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,46,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,47,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,48,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,49,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,50,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,51,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2040,52,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2041,1,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2041,2,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2041,3,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2041,4,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2041,5,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2041,6,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2041,7,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2041,8,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2041,9,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2041,10,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2041,11,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2041,12,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2041,13,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2041,14,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2041,15,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2041,16,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2041,17,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2041,18,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2041,19,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2041,20,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2041,21,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2041,22,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2041,23,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2041,24,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2041,25,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2041,26,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2041,27,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2041,28,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2041,29,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2041,30,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2041,31,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2041,32,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2041,33,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2041,34,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2041,35,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2041,36,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2041,37,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2041,38,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2041,39,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2041,40,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2041,41,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2041,42,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2041,43,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2041,44,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2041,45,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2041,46,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2041,47,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2041,48,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2041,49,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2041,50,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2041,51,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2041,52,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2042,1,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2042,2,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2042,3,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Basis_85,MIP_vektet,2042,4,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
